temperature,humidity,wind_speed,pressure,rainfall,disaster_type,risk
33,54,5,1019,265,Wildfire,High
32,82,18,996,83,Earthquake,Medium
23,24,40,984,150,Landslide,High
19,98,32,1012,256,Flood,Extreme
50,64,27,1025,44,Wildfire,Medium
20,73,18,1006,396,Landslide,Extreme
36,63,28,1009,227,Flood,Extreme
14,94,2,993,488,Landslide,Extreme
30,47,34,984,455,Wildfire,Extreme
19,20,36,998,292,Earthquake,Extreme
14,52,12,988,184,Landslide,High
42,60,1,1024,108,Flood,Medium
28,72,14,988,123,Wildfire,High
13,100,21,1013,215,Earthquake,High
11,22,38,986,252,Landslide,High
10,21,39,998,9,Landslide,Low
13,44,10,999,0,Wildfire,Low
30,100,5,1002,407,Flood,Extreme
13,49,39,990,421,Flood,Extreme
29,40,33,1001,244,Flood,Extreme
17,42,7,1001,318,Cyclone,Extreme
30,70,15,997,185,Cyclone,High
11,78,13,1009,426,Cyclone,Extreme
50,67,45,987,88,Wildfire,High
39,72,8,997,367,Earthquake,Extreme
46,71,18,987,82,Landslide,Medium
34,66,23,989,145,Cyclone,High
46,41,12,1017,140,Flood,Medium
19,87,44,1004,104,Flood,High
39,30,44,1022,288,Cyclone,Extreme
22,92,31,993,372,Cyclone,Extreme
21,80,2,986,187,Earthquake,High
48,41,10,999,294,Wildfire,Extreme
46,22,9,989,474,Flood,Extreme
17,94,45,993,390,Earthquake,Extreme
15,82,23,1003,431,Earthquake,Extreme
10,41,7,1001,498,Earthquake,Extreme
39,51,17,1001,323,Landslide,Extreme
13,44,16,999,443,Flood,Extreme
37,79,14,992,323,Wildfire,Extreme
41,53,8,995,317,Earthquake,Extreme
47,81,29,995,324,Flood,Extreme
39,27,7,1002,213,Flood,High
29,40,7,1011,355,Cyclone,Extreme
22,98,13,1025,79,Wildfire,Medium
37,62,1,985,400,Cyclone,Extreme
21,32,32,1007,451,Flood,Extreme
33,32,42,1001,58,Landslide,Medium
43,65,7,1021,469,Flood,Extreme
34,42,13,988,462,Landslide,Extreme
15,45,43,1019,136,Wildfire,Medium
25,90,32,980,114,Wildfire,High
26,49,22,1001,358,Cyclone,Extreme
45,67,21,1018,33,Cyclone,Medium
46,55,15,982,471,Cyclone,Extreme
11,75,32,986,418,Landslide,Extreme
16,67,2,992,135,Flood,Medium
48,39,29,991,485,Cyclone,Extreme
24,35,18,997,28,Wildfire,Low
28,78,12,1000,137,Wildfire,High
21,64,17,990,25,Landslide,Low
20,56,10,1017,230,Cyclone,High
29,22,44,990,36,Earthquake,Medium
15,81,10,981,389,Flood,Extreme
36,46,15,1012,94,Landslide,Medium
31,92,7,1001,443,Wildfire,Extreme
22,36,15,1013,468,Wildfire,Extreme
41,70,39,1017,29,Wildfire,Medium
46,90,30,1023,124,Flood,High
33,47,45,1021,407,Flood,Extreme
31,98,31,1014,179,Flood,High
15,72,12,991,35,Cyclone,Low
11,37,17,981,329,Wildfire,Extreme
47,32,14,1001,192,Wildfire,High
33,45,6,1004,381,Wildfire,Extreme
48,51,15,993,181,Earthquake,High
36,84,20,1022,21,Landslide,Medium
33,62,21,1000,391,Landslide,Extreme
38,79,1,992,307,Wildfire,Extreme
29,31,4,1012,484,Earthquake,Extreme
22,44,33,1004,276,Cyclone,Extreme
21,49,40,985,87,Wildfire,Medium
48,51,43,999,294,Landslide,Extreme
48,69,16,994,499,Landslide,Extreme
30,43,28,1015,278,Earthquake,Extreme
48,41,44,1009,463,Flood,Extreme
27,31,26,988,166,Earthquake,High
11,100,9,1013,254,Landslide,Extreme
17,27,42,1016,351,Earthquake,Extreme
41,58,12,994,347,Earthquake,Extreme
29,34,35,1014,179,Flood,High
31,76,6,1010,272,Flood,Extreme
19,35,6,1024,116,Wildfire,Medium
50,22,23,1014,491,Wildfire,Extreme
35,57,3,1019,315,Earthquake,Extreme
18,77,16,1023,112,Wildfire,Medium
45,100,33,1016,402,Flood,Extreme
47,57,19,992,221,Earthquake,Extreme
41,82,45,990,335,Earthquake,Extreme
38,42,23,1010,375,Landslide,Extreme
32,55,1,1022,199,Earthquake,High
47,49,33,991,202,Landslide,Extreme
17,39,3,999,212,Earthquake,High
40,20,34,990,447,Earthquake,Extreme
34,88,13,1018,304,Landslide,Extreme
40,79,34,985,37,Landslide,Medium
20,77,24,1001,372,Earthquake,Extreme
35,58,3,987,398,Landslide,Extreme
36,90,34,1020,170,Flood,High
33,59,6,1020,470,Cyclone,Extreme
13,42,1,996,459,Earthquake,Extreme
23,72,17,1022,292,Wildfire,Extreme
19,98,29,1025,412,Earthquake,Extreme
31,28,41,1000,292,Wildfire,Extreme
13,24,7,1013,122,Landslide,Medium
44,71,29,1012,2,Earthquake,Medium
43,74,21,1025,46,Cyclone,Medium
38,25,2,984,108,Landslide,Medium
33,48,2,996,219,Wildfire,High
27,28,3,991,262,Landslide,High
49,65,44,1023,123,Wildfire,High
28,99,22,1004,269,Cyclone,Extreme
21,62,30,1013,96,Earthquake,Medium
16,40,34,993,473,Wildfire,Extreme
43,99,4,982,150,Cyclone,High
49,57,27,1007,7,Landslide,Medium
41,62,11,986,400,Landslide,Extreme
30,49,43,1024,313,Cyclone,Extreme
30,68,41,984,431,Wildfire,Extreme
37,90,17,995,323,Flood,Extreme
38,41,2,1018,52,Landslide,Low
27,49,11,985,491,Cyclone,Extreme
24,60,6,1014,79,Flood,Medium
30,99,39,1004,70,Earthquake,High
41,26,7,980,409,Earthquake,Extreme
17,40,38,989,137,Cyclone,High
18,43,2,1022,144,Cyclone,Medium
50,60,11,1017,14,Wildfire,Low
12,61,22,1001,207,Earthquake,High
28,100,24,1016,84,Landslide,Medium
29,42,36,995,385,Landslide,Extreme
14,62,30,994,192,Cyclone,High
38,36,9,1023,239,Flood,High
42,45,45,995,347,Cyclone,Extreme
17,42,34,998,122,Earthquake,Medium
12,76,2,986,274,Cyclone,Extreme
32,84,37,1002,104,Wildfire,High
14,25,13,1009,44,Wildfire,Low
16,31,11,1009,108,Flood,Medium
11,34,18,1003,286,Wildfire,Extreme
20,69,39,983,175,Earthquake,High
21,25,35,1016,312,Cyclone,Extreme
49,47,25,987,86,Earthquake,Medium
45,98,23,1004,328,Cyclone,Extreme
16,38,27,1004,443,Flood,Extreme
43,36,13,987,388,Cyclone,Extreme
31,29,18,984,231,Landslide,High
50,25,12,996,490,Earthquake,Extreme
20,24,20,1020,216,Wildfire,High
16,32,28,1005,12,Cyclone,Low
31,33,24,1012,474,Landslide,Extreme
38,42,12,1004,28,Earthquake,Low
12,41,27,1025,111,Cyclone,Medium
17,52,36,989,145,Earthquake,High
46,93,36,994,184,Cyclone,Extreme
41,60,27,1015,436,Landslide,Extreme
28,88,38,1006,52,Wildfire,Medium
14,93,25,1005,463,Earthquake,Extreme
49,89,8,1016,484,Cyclone,Extreme
42,72,27,992,270,Earthquake,Extreme
33,76,38,1017,237,Wildfire,Extreme
33,48,17,1024,298,Earthquake,Extreme
38,87,43,1013,230,Cyclone,Extreme
20,74,22,1019,62,Cyclone,Medium
35,92,45,1016,352,Cyclone,Extreme
19,79,13,980,30,Flood,Medium
21,41,9,1007,243,Flood,High
50,77,16,986,105,Flood,High
46,39,44,1015,218,Earthquake,Extreme
29,20,25,992,131,Flood,Medium
41,26,2,1003,204,Landslide,High
29,49,24,1023,419,Earthquake,Extreme
28,50,36,990,110,Landslide,High
21,37,16,991,293,Wildfire,Extreme
43,78,34,1022,293,Flood,Extreme
32,25,1,1009,52,Flood,Low
17,26,31,1000,246,Cyclone,High
31,56,31,1017,404,Flood,Extreme
45,82,30,1006,241,Landslide,Extreme
31,37,3,1004,460,Flood,Extreme
31,54,30,1015,109,Earthquake,Medium
11,52,40,999,22,Earthquake,Low
50,37,8,1016,316,Flood,Extreme
45,22,40,995,32,Cyclone,Medium
34,100,29,993,24,Flood,Medium
37,24,27,1008,295,Wildfire,Extreme
50,29,36,1010,496,Wildfire,Extreme
29,90,15,1012,379,Flood,Extreme
38,28,26,1001,459,Earthquake,Extreme
48,32,19,987,127,Cyclone,High
48,67,29,985,2,Earthquake,Medium
15,100,31,1007,457,Flood,Extreme
30,21,9,1012,185,Cyclone,Medium
49,52,24,990,429,Cyclone,Extreme
30,46,11,986,337,Cyclone,Extreme
46,25,4,992,162,Earthquake,High
20,39,5,1009,418,Cyclone,Extreme
34,37,11,1021,397,Cyclone,Extreme
15,98,25,999,361,Earthquake,Extreme
12,36,7,1005,382,Wildfire,Extreme
35,54,2,989,470,Cyclone,Extreme
17,85,6,981,98,Wildfire,Medium
37,69,23,1014,303,Flood,Extreme
34,47,7,994,156,Landslide,High
27,77,13,1024,53,Flood,Medium
13,31,20,994,27,Wildfire,Low
34,35,5,1016,413,Wildfire,Extreme
20,56,15,981,210,Earthquake,High
41,32,27,990,451,Flood,Extreme
34,99,40,1022,270,Flood,Extreme
13,50,45,998,46,Cyclone,Medium
32,74,34,993,463,Landslide,Extreme
46,75,21,991,447,Landslide,Extreme
10,27,28,1004,5,Cyclone,Low
42,74,41,1022,245,Flood,Extreme
18,65,16,1012,220,Wildfire,High
18,78,41,1017,329,Earthquake,Extreme
42,45,9,994,3,Wildfire,Low
35,89,5,985,432,Cyclone,Extreme
15,67,20,1007,55,Wildfire,Medium
25,49,37,1010,81,Earthquake,Medium
15,30,29,1006,207,Wildfire,High
31,93,15,1011,55,Earthquake,Medium
18,89,39,1013,116,Earthquake,High
14,77,38,995,409,Cyclone,Extreme
32,37,44,1009,473,Earthquake,Extreme
41,30,43,980,131,Wildfire,High
27,99,38,1002,225,Flood,Extreme
19,61,24,1023,22,Landslide,Low
17,22,32,980,204,Cyclone,High
17,69,29,1019,414,Earthquake,Extreme
20,81,13,988,394,Landslide,Extreme
32,78,30,989,417,Flood,Extreme
38,67,1,1001,281,Cyclone,Extreme
40,27,20,1002,436,Wildfire,Extreme
37,73,42,998,28,Landslide,Medium
25,43,32,998,498,Landslide,Extreme
38,55,28,1013,414,Flood,Extreme
48,87,11,984,2,Flood,Medium
19,39,14,1020,262,Earthquake,High
43,34,15,991,463,Earthquake,Extreme
47,45,28,1019,449,Landslide,Extreme
47,20,5,992,110,Earthquake,Medium
12,53,36,1013,1,Wildfire,Low
29,33,16,1003,5,Wildfire,Low
32,23,21,993,256,Wildfire,High
49,67,26,1020,457,Earthquake,Extreme
18,78,28,1013,118,Wildfire,Medium
33,93,16,982,475,Landslide,Extreme
29,25,38,1012,175,Landslide,High
50,83,24,1021,141,Wildfire,High
12,94,27,1016,433,Earthquake,Extreme
20,48,9,1011,159,Earthquake,Medium
32,23,40,984,382,Flood,Extreme
49,83,36,986,8,Flood,Medium
43,37,23,1014,9,Earthquake,Low
41,28,4,980,484,Landslide,Extreme
46,48,3,1004,372,Landslide,Extreme
44,48,3,990,28,Cyclone,Low
20,54,28,1000,187,Landslide,High
16,50,8,1024,51,Landslide,Low
20,70,45,1009,263,Landslide,Extreme
41,84,45,1023,405,Earthquake,Extreme
49,28,44,995,178,Landslide,High
45,67,34,989,276,Landslide,Extreme
35,62,27,985,240,Cyclone,Extreme
15,98,28,1015,370,Wildfire,Extreme
20,66,16,1014,446,Flood,Extreme
46,22,14,1017,111,Earthquake,Medium
27,84,43,995,170,Landslide,High
12,83,8,1008,72,Landslide,Medium
22,99,36,1018,483,Earthquake,Extreme
16,27,10,1025,51,Flood,Low
44,92,21,992,474,Earthquake,Extreme
36,100,31,1014,95,Earthquake,High
41,93,23,986,292,Flood,Extreme
50,96,6,1020,158,Landslide,High
29,31,15,1014,319,Cyclone,Extreme
37,72,14,1003,395,Earthquake,Extreme
12,66,22,985,21,Wildfire,Low
35,83,39,1013,102,Landslide,High
27,61,21,982,343,Landslide,Extreme
37,58,28,997,145,Earthquake,High
29,41,28,996,138,Cyclone,High
37,49,35,1001,364,Flood,Extreme
37,82,9,1006,358,Flood,Extreme
30,24,31,988,396,Wildfire,Extreme
32,94,3,1010,54,Earthquake,Medium
20,46,43,1003,145,Earthquake,High
32,100,37,997,142,Landslide,High
20,95,14,994,434,Earthquake,Extreme
24,38,18,992,487,Cyclone,Extreme
15,49,36,1012,482,Cyclone,Extreme
11,64,23,984,444,Cyclone,Extreme
46,97,36,986,488,Earthquake,Extreme
10,69,32,997,259,Wildfire,Extreme
35,87,2,1012,75,Earthquake,Medium
10,51,13,1013,451,Cyclone,Extreme
10,69,20,984,385,Cyclone,Extreme
44,52,34,982,360,Flood,Extreme
25,70,17,985,225,Landslide,Extreme
44,23,45,1021,57,Flood,Medium
34,49,19,1010,349,Wildfire,Extreme
12,91,42,985,116,Wildfire,High
32,86,12,1018,138,Wildfire,High
29,22,29,1009,80,Earthquake,Medium
11,77,10,1006,319,Landslide,Extreme
21,65,1,997,158,Wildfire,Medium
39,35,32,999,360,Earthquake,Extreme
11,35,4,1001,398,Wildfire,Extreme
27,54,43,992,189,Cyclone,High
16,69,6,1016,68,Landslide,Low
36,64,28,1011,91,Landslide,Medium
41,85,14,1009,421,Earthquake,Extreme
14,28,29,992,143,Wildfire,Medium
36,54,6,1008,67,Landslide,Medium
32,80,40,1021,122,Flood,High
27,61,11,1018,204,Cyclone,High
49,86,19,997,408,Landslide,Extreme
32,86,22,997,425,Cyclone,Extreme
44,27,10,991,375,Earthquake,Extreme
28,55,3,993,445,Wildfire,Extreme
50,69,38,1020,193,Wildfire,Extreme
14,57,29,997,280,Cyclone,Extreme
18,43,32,1005,429,Flood,Extreme
50,72,17,984,226,Flood,Extreme
44,26,42,1008,4,Earthquake,Low
10,96,43,1010,2,Wildfire,Medium
38,29,27,991,424,Cyclone,Extreme
35,66,5,1020,104,Landslide,Medium
45,22,3,1025,114,Landslide,Medium
41,96,19,991,375,Flood,Extreme
43,44,3,984,152,Earthquake,High
43,59,33,1011,139,Earthquake,High
26,23,15,1025,58,Flood,Low
27,95,39,1012,310,Wildfire,Extreme
31,78,32,1021,462,Earthquake,Extreme
23,95,26,1025,149,Landslide,High
32,73,37,1016,311,Flood,Extreme
15,66,27,981,352,Cyclone,Extreme
27,36,42,993,7,Flood,Low
41,83,14,1020,310,Landslide,Extreme
31,21,37,998,10,Flood,Low
14,41,45,1001,201,Cyclone,High
32,41,33,980,171,Wildfire,High
12,88,36,985,237,Cyclone,Extreme
26,45,38,1023,394,Flood,Extreme
37,52,23,984,77,Cyclone,Medium
40,45,22,997,12,Cyclone,Low
34,79,19,1011,163,Wildfire,High
17,35,2,999,326,Flood,Extreme
37,52,22,1008,303,Landslide,Extreme
40,86,37,1004,451,Landslide,Extreme
10,28,12,1000,118,Earthquake,Medium
38,74,11,1019,211,Cyclone,High
48,75,15,1020,171,Landslide,High
26,46,42,1023,99,Flood,Medium
19,32,39,1025,17,Landslide,Low
30,90,24,1024,81,Wildfire,Medium
46,44,8,991,74,Earthquake,Medium
43,84,43,1004,170,Landslide,Extreme
10,60,23,1013,37,Flood,Low
12,61,41,995,29,Cyclone,Medium
19,66,20,1007,484,Wildfire,Extreme
12,23,38,981,52,Cyclone,Medium
18,75,15,1017,50,Flood,Medium
22,67,8,996,423,Wildfire,Extreme
48,75,34,1025,93,Landslide,High
39,32,13,1013,235,Cyclone,High
19,36,25,1009,371,Wildfire,Extreme
23,52,20,991,112,Cyclone,Medium
44,54,4,991,86,Landslide,Medium
43,40,28,994,474,Cyclone,Extreme
44,58,12,1025,83,Wildfire,Medium
18,30,44,1018,470,Earthquake,Extreme
13,66,7,1016,312,Flood,Extreme
21,35,1,983,157,Earthquake,Medium
28,62,39,1024,243,Earthquake,Extreme
17,97,23,996,265,Cyclone,Extreme
30,46,31,1025,298,Landslide,Extreme
39,43,13,1018,281,Flood,Extreme
42,65,22,1017,1,Flood,Low
22,42,8,1005,246,Wildfire,High
31,39,45,992,224,Flood,Extreme
28,67,20,1017,179,Flood,High
11,59,31,994,328,Wildfire,Extreme
34,23,4,1019,326,Earthquake,Extreme
20,62,12,1000,91,Landslide,Medium
34,50,4,1014,397,Flood,Extreme
15,22,21,1002,339,Flood,Extreme
19,90,8,1015,328,Cyclone,Extreme
11,68,16,1017,360,Landslide,Extreme
28,38,37,1025,147,Flood,High
26,70,20,1008,392,Cyclone,Extreme
13,93,41,1010,350,Wildfire,Extreme
13,97,2,1020,179,Flood,High
21,42,39,1015,327,Earthquake,Extreme
32,89,43,1025,186,Landslide,Extreme
17,46,22,987,481,Cyclone,Extreme
33,79,11,994,22,Landslide,Medium
33,32,3,1008,343,Flood,Extreme
50,79,6,1005,259,Landslide,Extreme
32,85,37,993,134,Cyclone,High
34,36,40,989,175,Cyclone,High
26,93,23,1018,286,Earthquake,Extreme
30,87,8,986,112,Landslide,High
35,73,16,1009,367,Cyclone,Extreme
29,94,36,1017,83,Flood,Medium
49,57,24,996,452,Flood,Extreme
42,69,38,1016,278,Wildfire,Extreme
39,86,23,1013,358,Landslide,Extreme
29,59,29,1025,394,Wildfire,Extreme
11,90,31,999,205,Earthquake,High
23,20,38,1010,318,Landslide,Extreme
44,99,35,1018,243,Earthquake,Extreme
38,80,43,984,290,Wildfire,Extreme
17,88,38,982,398,Flood,Extreme
17,32,32,985,470,Wildfire,Extreme
10,88,43,990,447,Landslide,Extreme
27,96,23,1024,461,Earthquake,Extreme
19,72,26,1008,187,Flood,High
44,64,36,980,159,Cyclone,High
32,47,41,992,398,Cyclone,Extreme
29,59,19,1010,475,Earthquake,Extreme
46,26,35,1013,497,Wildfire,Extreme
14,99,1,1006,179,Wildfire,High
23,42,24,1008,115,Wildfire,Medium
36,70,9,994,420,Flood,Extreme
29,57,27,1012,368,Earthquake,Extreme
34,86,15,1000,367,Wildfire,Extreme
27,21,13,1001,372,Landslide,Extreme
20,70,1,981,423,Wildfire,Extreme
11,75,21,997,412,Wildfire,Extreme
26,64,23,982,430,Cyclone,Extreme
12,50,40,991,343,Cyclone,Extreme
22,65,32,1020,488,Flood,Extreme
37,73,13,983,222,Landslide,Extreme
41,34,11,990,388,Cyclone,Extreme
32,31,13,1008,425,Wildfire,Extreme
12,82,25,1002,182,Landslide,High
46,89,36,1020,108,Wildfire,High
14,47,5,1024,114,Earthquake,Medium
24,64,22,995,103,Landslide,Medium
36,27,22,987,130,Flood,Medium
47,53,2,1002,487,Wildfire,Extreme
46,69,9,989,32,Wildfire,Medium
27,45,2,991,156,Landslide,Medium
11,69,45,981,269,Wildfire,Extreme
50,75,22,1008,122,Landslide,High
18,40,40,1005,233,Landslide,High
34,52,36,1023,242,Cyclone,Extreme
43,58,27,1011,112,Landslide,Medium
30,99,31,996,251,Landslide,Extreme
16,32,34,1000,402,Wildfire,Extreme
24,92,18,1020,106,Landslide,Medium
25,22,34,1009,480,Landslide,Extreme
16,35,20,1023,430,Earthquake,Extreme
31,98,41,1023,367,Flood,Extreme
40,38,27,1011,213,Flood,High
21,35,38,991,111,Earthquake,Medium
43,50,14,988,291,Earthquake,Extreme
28,56,8,992,278,Wildfire,Extreme
23,96,20,982,228,Flood,Extreme
41,84,13,1006,79,Wildfire,Medium
25,73,29,984,295,Earthquake,Extreme
40,38,42,1007,479,Earthquake,Extreme
37,94,35,1009,447,Flood,Extreme
49,98,30,1004,290,Earthquake,Extreme
41,41,10,1013,93,Earthquake,Medium
31,67,43,990,308,Earthquake,Extreme
19,96,13,1001,394,Earthquake,Extreme
25,26,21,996,2,Wildfire,Low
40,41,21,1008,140,Wildfire,High
40,76,2,999,394,Earthquake,Extreme
23,76,6,1007,58,Flood,Medium
15,85,33,986,337,Landslide,Extreme
45,63,4,984,100,Wildfire,Medium
22,38,43,989,115,Landslide,Medium
43,26,33,1013,472,Wildfire,Extreme
49,63,36,1013,190,Wildfire,Extreme
49,26,2,990,99,Wildfire,Medium
35,90,42,1007,287,Landslide,Extreme
48,25,15,988,495,Flood,Extreme
46,37,12,986,15,Earthquake,Low
29,50,35,988,402,Earthquake,Extreme
22,23,36,1012,253,Wildfire,High
32,28,36,1018,250,Cyclone,Extreme
14,69,26,997,276,Wildfire,Extreme
47,47,2,1006,18,Earthquake,Low
15,80,32,986,29,Flood,Medium
38,33,42,985,85,Earthquake,Medium
47,25,12,992,293,Wildfire,Extreme
14,92,31,989,17,Landslide,Medium
29,46,33,983,242,Flood,Extreme
42,89,14,995,270,Earthquake,Extreme
42,43,26,993,273,Cyclone,Extreme
37,71,15,1017,215,Cyclone,High
25,49,4,984,389,Earthquake,Extreme
41,73,26,1007,446,Landslide,Extreme
12,49,18,989,60,Flood,Medium
48,40,3,1008,1,Cyclone,Low
17,79,44,980,441,Wildfire,Extreme
47,46,41,1000,197,Cyclone,Extreme
23,100,34,992,52,Earthquake,Medium
29,95,15,1024,48,Flood,Medium
25,50,43,1012,169,Landslide,High
28,51,6,997,276,Earthquake,Extreme
48,30,32,987,6,Flood,Low
15,35,42,993,490,Landslide,Extreme
43,74,12,1004,478,Flood,Extreme
24,94,44,1020,409,Cyclone,Extreme
30,70,23,983,279,Earthquake,Extreme
12,77,38,982,188,Flood,High
40,72,24,995,289,Cyclone,Extreme
21,35,39,1004,437,Landslide,Extreme
43,94,41,983,478,Flood,Extreme
23,64,4,1007,484,Flood,Extreme
29,67,24,1019,142,Wildfire,High
12,72,35,1022,231,Flood,High
39,72,43,1025,437,Wildfire,Extreme
40,94,19,1020,165,Cyclone,High
40,43,3,986,4,Earthquake,Low
26,100,27,990,84,Landslide,High
10,61,35,1014,2,Earthquake,Low
14,63,41,999,400,Landslide,Extreme
10,37,32,989,269,Flood,Extreme
37,83,20,1001,413,Earthquake,Extreme
40,96,2,981,308,Wildfire,Extreme
49,87,4,1008,26,Landslide,Medium
44,99,19,1015,297,Wildfire,Extreme
10,96,13,980,26,Landslide,Medium
28,93,5,1006,355,Cyclone,Extreme
44,91,24,980,491,Cyclone,Extreme
28,66,33,1004,476,Flood,Extreme
28,49,33,997,420,Wildfire,Extreme
49,65,38,1024,437,Flood,Extreme
25,46,19,1013,406,Earthquake,Extreme
11,38,34,1018,181,Wildfire,High
11,49,36,1020,335,Earthquake,Extreme
37,39,18,983,167,Earthquake,High
45,45,1,994,391,Wildfire,Extreme
48,91,25,1007,70,Flood,Medium
10,51,32,998,408,Landslide,Extreme
46,81,45,1009,262,Flood,Extreme
10,42,27,997,165,Wildfire,High
14,47,9,1005,191,Wildfire,High
26,43,44,986,1,Landslide,Low
22,81,35,1014,90,Earthquake,Medium
30,72,3,1011,290,Landslide,Extreme
40,98,16,1006,230,Cyclone,Extreme
22,81,6,997,182,Flood,High
49,39,3,987,274,Earthquake,Extreme
22,62,21,1010,179,Cyclone,High
18,97,9,987,421,Earthquake,Extreme
34,81,7,1006,176,Earthquake,High
39,62,38,1002,246,Wildfire,Extreme
37,66,42,1002,362,Landslide,Extreme
25,86,22,984,242,Flood,Extreme
37,38,45,998,491,Wildfire,Extreme
11,41,32,980,407,Landslide,Extreme
38,97,21,996,134,Wildfire,High
41,84,9,1011,484,Landslide,Extreme
33,96,24,980,85,Cyclone,High
22,40,8,1007,26,Earthquake,Low
30,25,27,1000,309,Wildfire,Extreme
28,99,7,1019,84,Wildfire,Medium
42,53,29,1018,404,Flood,Extreme
20,65,23,1014,421,Landslide,Extreme
13,39,13,1022,85,Landslide,Low
10,89,17,1023,116,Wildfire,Medium
27,56,10,1007,356,Wildfire,Extreme
23,85,29,985,302,Landslide,Extreme
23,81,8,995,432,Wildfire,Extreme
28,45,8,985,411,Flood,Extreme
19,93,30,1016,287,Cyclone,Extreme
44,99,20,985,103,Flood,High
11,37,37,987,479,Earthquake,Extreme
20,69,12,996,280,Cyclone,Extreme
32,82,6,1006,1,Wildfire,Low
18,39,21,995,204,Landslide,High
31,97,29,1015,83,Landslide,Medium
17,79,41,1014,495,Flood,Extreme
16,70,10,1011,270,Cyclone,Extreme
42,35,20,1004,371,Cyclone,Extreme
47,74,9,1005,352,Earthquake,Extreme
46,68,2,993,263,Flood,Extreme
40,45,41,1007,374,Flood,Extreme
21,83,9,982,96,Earthquake,Medium
31,38,23,1009,126,Wildfire,Medium
30,90,29,1025,374,Flood,Extreme
13,83,11,994,327,Cyclone,Extreme
44,47,25,987,445,Wildfire,Extreme
39,31,13,992,270,Earthquake,Extreme
43,66,16,1001,410,Landslide,Extreme
17,60,28,980,398,Flood,Extreme
49,21,13,1005,112,Flood,Medium
23,21,8,1011,424,Cyclone,Extreme
21,81,38,1019,201,Earthquake,High
32,89,20,983,205,Flood,Extreme
24,21,44,982,371,Wildfire,Extreme
26,71,33,990,254,Landslide,Extreme
20,23,20,991,115,Landslide,Medium
22,43,33,981,431,Cyclone,Extreme
17,98,32,980,423,Wildfire,Extreme
21,55,19,992,174,Landslide,High
12,84,5,1001,276,Cyclone,Extreme
44,82,36,989,284,Flood,Extreme
38,89,6,1003,410,Landslide,Extreme
34,44,15,986,307,Flood,Extreme
38,93,15,988,336,Wildfire,Extreme
33,23,5,1019,315,Flood,Extreme
15,73,33,1023,158,Flood,High
22,38,36,992,465,Cyclone,Extreme
26,47,19,1000,98,Landslide,Medium
40,75,16,996,294,Landslide,Extreme
17,79,15,987,431,Earthquake,Extreme
23,93,36,1002,489,Wildfire,Extreme
39,67,12,988,443,Earthquake,Extreme
22,93,22,990,113,Wildfire,High
25,98,1,1002,479,Earthquake,Extreme
11,62,42,987,470,Cyclone,Extreme
32,81,27,993,436,Earthquake,Extreme
15,66,26,1000,99,Flood,Medium
39,97,10,1021,305,Landslide,Extreme
47,36,15,987,276,Flood,Extreme
49,75,39,1014,113,Earthquake,High
32,85,15,986,339,Cyclone,Extreme
20,80,39,982,448,Earthquake,Extreme
34,50,26,1018,80,Cyclone,Medium
39,94,39,1005,211,Landslide,Extreme
28,60,2,1019,315,Cyclone,Extreme
12,62,10,1015,128,Earthquake,Medium
43,62,43,1001,192,Wildfire,Extreme
47,53,37,995,452,Cyclone,Extreme
39,48,34,1005,493,Wildfire,Extreme
45,34,27,1009,379,Flood,Extreme
40,51,14,1003,15,Cyclone,Low
39,28,7,1025,204,Flood,High
32,29,44,1009,76,Flood,Medium
27,82,25,980,382,Wildfire,Extreme
16,62,43,988,73,Earthquake,Medium
35,98,43,1007,302,Landslide,Extreme
30,63,14,990,470,Earthquake,Extreme
14,24,42,1004,216,Landslide,High
44,87,24,985,85,Earthquake,High
42,20,45,998,461,Landslide,Extreme
34,93,6,987,206,Landslide,Extreme
46,77,12,985,228,Cyclone,Extreme
32,72,37,1011,69,Wildfire,Medium
19,49,22,1001,176,Earthquake,High
20,47,21,1010,62,Flood,Medium
35,85,10,1025,426,Wildfire,Extreme
24,88,23,988,351,Flood,Extreme
49,85,30,1010,369,Cyclone,Extreme
10,23,36,994,480,Flood,Extreme
50,52,39,1017,375,Landslide,Extreme
10,78,27,1025,69,Landslide,Medium
24,71,41,983,44,Earthquake,Medium
35,67,40,1009,441,Wildfire,Extreme
16,63,31,1003,444,Flood,Extreme
12,84,3,1013,434,Flood,Extreme
